snapshot_date,period_month,item_key_sk_1,item_key_sk_2,item_name_preferred_1,item_name_preferred_2,item_category_1,item_category_2,orders_together,support,confidence_1_to_2,confidence_2_to_1,lift
2026-03-13,2023-01-01,a3806fd23a15f2b63d29611829f45705,ef35c231b1d37f3469fcb56dbf080379,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Veganz Lemon Cookie, Organic, 150 g",Other Confectionary,Cookies,16,0.0030001875117194824,0.009422850412249705,0.48484848484848486,1.5227897348038688
2026-03-13,2023-01-01,a3806fd23a15f2b63d29611829f45705,f1010d6ec41f6867640237ec98b87de5,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Ferrero Kinder Bueno White Chocolate Bar, (6x19,5 g), 117 g",Other Confectionary,Chocolate,25,0.004687792987061692,0.014723203769140165,0.2717391304347826,0.8534657141393969
2026-03-13,2023-01-01,a3806fd23a15f2b63d29611829f45705,fd3e60a7b8b3e7f2b91acb6dd689d888,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Nippon Häppchen puffed rice with milk chocolate, 200 g",Other Confectionary,Cookies,9,0.001687605475342209,0.00530035335689046,0.20930232558139536,0.6573670802859726
2026-03-13,2023-01-01,a3806fd23a15f2b63d29611829f45705,fe2a02dd3ec24f70c2570853473e2211,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g","Milka Schokolade Cookie Sensations Oreo Creme, 156 g",Other Confectionary,Cookies,10,0.0018751171948246765,0.005889281507656066,0.23255813953488372,0.730407866984414
2026-03-13,2023-01-01,be05d49218959bd5715a259f53a01050,d9eb97d68f2e1b7025d8fa63cd5d677d,"Yogurette Strawberry Yogurt Chocolate, 100 g","Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Chocolate,Chocolate,5,9.375585974123383E-4,0.04672897196261682,0.03164556962025317,1.5772506802318704
2026-03-13,2023-01-01,d9eb97d68f2e1b7025d8fa63cd5d677d,f1010d6ec41f6867640237ec98b87de5,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g","Ferrero Kinder Bueno White Chocolate Bar, (6x19,5 g), 117 g",Chocolate,Chocolate,5,9.375585974123383E-4,0.03164556962025317,0.05434782608695652,1.8344111172261974
2026-03-13,2023-01-01,dd216534bd149e9779fd414589ac51eb,f1fb9bf890e7a8f8dd88a276a1ef6f76,Crunchips Western Style Potato Chips 150 g,"Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",11,0.0020626289143071443,0.24444444444444444,0.026829268292682926,3.179566395663956
2026-03-13,2023-01-01,eec50ed4b6588fe68d92b48381c933db,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Pom-Bär Original, 75 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",8,0.0015000937558597412,0.1568627450980392,0.01951219512195122,2.0403634624581537
2026-03-13,2023-01-01,eec50ed4b6588fe68d92b48381c933db,f5bc16319f5cd56166c6ed4f5eb1b433,"Pom-Bär Original, 75 g","Fuego salsa dip, hot, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",5,9.375585974123383E-4,0.09803921568627451,0.045871559633027525,4.796726029861485
2026-03-13,2023-01-01,f1fb9bf890e7a8f8dd88a276a1ef6f76,f2906c6136fdd1fd6fae8b91b649ed8f,"Fuego salsa dip, mild, 200 ml","Funny-Frisch Riffels Natural, 150 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,5,9.375585974123383E-4,0.012195121951219513,0.0625,0.8129573170731708
2026-03-13,2023-01-01,f1fb9bf890e7a8f8dd88a276a1ef6f76,f5bc16319f5cd56166c6ed4f5eb1b433,"Fuego salsa dip, mild, 200 ml","Fuego salsa dip, hot, 200 ml","Cheese Crackers, Breadsticks & Dipping","Cheese Crackers, Breadsticks & Dipping",9,0.001687605475342209,0.02195121951219512,0.08256880733944955,1.0739986574177667
2026-03-13,2023-02-01,0484ae368e38d5fc90f25fa2e575e9b5,1adb2a18673efe5159c525c4bfb4ab9f,"Fuego guacamole dip, 200 ml","Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,46,0.008039147151345682,0.6133333333333333,0.023046092184368736,1.758263193052772
2026-03-13,2023-02-01,0484ae368e38d5fc90f25fa2e575e9b5,6ff49dc4ff8f064bf60a6881a23b9afb,"Fuego guacamole dip, 200 ml","Chio Tortillas Original Salted, 110 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,6,0.0010485844110450892,0.08,0.05714285714285714,4.359619047619048
2026-03-13,2023-02-01,0484ae368e38d5fc90f25fa2e575e9b5,eec50ed4b6588fe68d92b48381c933db,"Fuego guacamole dip, 200 ml","Pom-Bär Original, 75 g","Cheese Crackers, Breadsticks & Dipping",Crisp & Snacks,5,8.738203425375742E-4,0.06666666666666667,0.07692307692307693,5.868717948717948
2026-03-13,2023-02-01,0484ae368e38d5fc90f25fa2e575e9b5,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Fuego guacamole dip, 200 ml","Fuego salsa dip, mild, 200 ml","Cheese Crackers, Breadsticks & Dipping","Cheese Crackers, Breadsticks & Dipping",11,0.0019224047535826635,0.14666666666666667,0.027989821882951654,2.135436810856658
2026-03-13,2023-02-01,0716b5a0713c80d12e3b035767d1983c,a3806fd23a15f2b63d29611829f45705,"Storck Super Dickmann’s Chocolate Kisses, (9x30 g), 270 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Other Confectionary,Other Confectionary,9,0.0015728766165676337,0.47368421052631576,0.0049532195927352776,1.4917011847174346
2026-03-13,2023-02-01,0b28666c3577762b4d168041413e6f7e,1adb2a18673efe5159c525c4bfb4ab9f,"Doritos Cheese Nachos, 110 g","Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Crisp & Snacks,Crisp & Snacks,22,0.003844809507165327,0.2222222222222222,0.011022044088176353,0.6370518815408595
2026-03-13,2023-02-01,0b28666c3577762b4d168041413e6f7e,23e3075fdbee7963c3029fa90c283c69,"Doritos Cheese Nachos, 110 g","Lorenz Naturals Rosemary Crisps, 95 g",Crisp & Snacks,Crisp & Snacks,5,8.738203425375742E-4,0.050505050505050504,0.046296296296296294,2.67583239805462
2026-03-13,2023-02-01,0b28666c3577762b4d168041413e6f7e,6ff49dc4ff8f064bf60a6881a23b9afb,"Doritos Cheese Nachos, 110 g","Chio Tortillas Original Salted, 110 g",Crisp & Snacks,Crisp & Snacks,5,8.738203425375742E-4,0.050505050505050504,0.047619047619047616,2.7522847522847522
2026-03-13,2023-02-01,0b28666c3577762b4d168041413e6f7e,73564c12b0bb512fd69348d87c81a352,"Doritos Cheese Nachos, 110 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",5,8.738203425375742E-4,0.050505050505050504,0.05263157894736842,3.0419989367357787
2026-03-13,2023-02-01,0b28666c3577762b4d168041413e6f7e,9aefdd3b1039342516c1f9a779606b38,"Doritos Cheese Nachos, 110 g","Crunchips Cheese & Onion Crisps, 150 g",Crisp & Snacks,Crisp & Snacks,15,0.0026214610276127227,0.15151515151515152,0.15463917525773196,8.93783192752265
2026-03-13,2023-02-01,0b28666c3577762b4d168041413e6f7e,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Doritos Cheese Nachos, 110 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",13,0.002271932890597693,0.13131313131313133,0.03307888040712468,1.9118924615107822
2026-03-13,2023-02-01,0eb337e264e5ca131772b02cb810f955,37165dad9e53f2c73a9d8c56045d5c21,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g","Knoppers Crispy Wafer, (8x25 g), 200 g",Other Confectionary,Chocolate,9,0.0015728766165676337,0.16071428571428573,0.15789473684210525,16.133458646616543
2026-03-13,2023-02-01,0eb337e264e5ca131772b02cb810f955,6585eca511f9a50564c75a1cdad39f11,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g","Ritter Sport Chocolate Wafer, 100 g",Other Confectionary,Chocolate,6,0.0010485844110450892,0.10714285714285714,0.0759493670886076,7.760397830018083
2026-03-13,2023-02-01,0eb337e264e5ca131772b02cb810f955,a3806fd23a15f2b63d29611829f45705,"Storck Mini Dickmann’s Chocolate Trio, (24 units), 200 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Other Confectionary,Other Confectionary,36,0.006291506466270535,0.6428571428571429,0.01981287837094111,2.0244516078308044
2026-03-13,2023-02-01,1adb2a18673efe5159c525c4bfb4ab9f,1fd45847dbb01b01fd314a6839c7e058,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Takis Fuego, 100 g",Crisp & Snacks,Crisp & Snacks,12,0.0020971688220901784,0.006012024048096192,0.1643835616438356,0.47124385757817006
2026-03-13,2023-02-01,1adb2a18673efe5159c525c4bfb4ab9f,23e3075fdbee7963c3029fa90c283c69,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Lorenz Naturals Rosemary Crisps, 95 g",Crisp & Snacks,Crisp & Snacks,38,0.006641034603285564,0.01903807615230461,0.35185185185185186,1.008665479106361
2026-03-13,2023-02-01,1adb2a18673efe5159c525c4bfb4ab9f,327e2ea4fcb825bcaefcd1d4bdb85232,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Pringles Sour Cream & Onion Chips, 165 g",Crisp & Snacks,Crisp & Snacks,38,0.006641034603285564,0.01903807615230461,0.4318181818181818,1.2379076334487158
2026-03-13,2023-02-01,1adb2a18673efe5159c525c4bfb4ab9f,32d5bcbac413cdbb8151fab40bccebe2,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Lay's Salt & Vinegar Crisps, 150 g",Crisp & Snacks,Crisp & Snacks,32,0.005592450192240475,0.01603206412825651,0.2909090909090909,0.8339588267443978
2026-03-13,2023-02-01,1adb2a18673efe5159c525c4bfb4ab9f,50ab7614f0d675a1ce5e3585aaddf68e,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Lay's Crips herb butter flavour, 150 g",Crisp & Snacks,Crisp & Snacks,22,0.003844809507165327,0.011022044088176353,0.24719101123595505,0.7086307446353382
2026-03-13,2023-02-01,1adb2a18673efe5159c525c4bfb4ab9f,6ff49dc4ff8f064bf60a6881a23b9afb,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Chio Tortillas Original Salted, 110 g",Crisp & Snacks,Crisp & Snacks,20,0.003495281370150297,0.01002004008016032,0.19047619047619047,0.5460444698921653
2026-03-13,2023-02-01,1adb2a18673efe5159c525c4bfb4ab9f,73564c12b0bb512fd69348d87c81a352,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",55,0.009612023767913317,0.02755511022044088,0.5789473684210527,1.6596877966459234
2026-03-13,2023-02-01,1adb2a18673efe5159c525c4bfb4ab9f,74644afbb4188e6e950479ca1b0d2b03,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Funny-Frisch Kettle Chips Salt & Vinegar, 120 g",Crisp & Snacks,Crisp & Snacks,29,0.005068157986717931,0.014529058116232466,0.30526315789473685,0.8751081109587596
2026-03-13,2023-02-01,1adb2a18673efe5159c525c4bfb4ab9f,9aefdd3b1039342516c1f9a779606b38,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Crunchips Cheese & Onion Crisps, 150 g",Crisp & Snacks,Crisp & Snacks,20,0.003495281370150297,0.01002004008016032,0.20618556701030927,0.5910790653471892
2026-03-13,2023-02-01,1adb2a18673efe5159c525c4bfb4ab9f,d904890a3aaf5840a256b291c39263b6,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Funny-Frisch Lentil Crisps Paprika Style, 90 g",Crisp & Snacks,Crisp & Snacks,36,0.006291506466270535,0.018036072144288578,0.4235294117647059,1.2141459389366969
2026-03-13,2023-02-01,1adb2a18673efe5159c525c4bfb4ab9f,dd216534bd149e9779fd414589ac51eb,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g",Crunchips Western Style Potato Chips 150 g,Crisp & Snacks,Crisp & Snacks,28,0.004893393918210416,0.014028056112224449,0.4057971014492754,1.1633121315093955
2026-03-13,2023-02-01,1adb2a18673efe5159c525c4bfb4ab9f,eec50ed4b6588fe68d92b48381c933db,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Pom-Bär Original, 75 g",Crisp & Snacks,Crisp & Snacks,15,0.0026214610276127227,0.00751503006012024,0.23076923076923078,0.6615538769847387
2026-03-13,2023-02-01,1adb2a18673efe5159c525c4bfb4ab9f,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",202,0.035302341838518,0.10120240480961924,0.5139949109414759,1.4734864130296217
2026-03-13,2023-02-01,1adb2a18673efe5159c525c4bfb4ab9f,f2906c6136fdd1fd6fae8b91b649ed8f,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Funny-Frisch Riffels Natural, 150 g",Crisp & Snacks,Crisp & Snacks,32,0.005592450192240475,0.01603206412825651,0.32323232323232326,0.9266209186048865
2026-03-13,2023-02-01,1adb2a18673efe5159c525c4bfb4ab9f,f5bc16319f5cd56166c6ed4f5eb1b433,"Funny-Frisch Kettle Chips Sweet Chilli & Red Pepper, 120 g","Fuego salsa dip, hot, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",46,0.008039147151345682,0.023046092184368736,0.5168539325842697,1.4816824660557069
2026-03-13,2023-02-01,1fd45847dbb01b01fd314a6839c7e058,6ff49dc4ff8f064bf60a6881a23b9afb,"Takis Fuego, 100 g","Chio Tortillas Original Salted, 110 g",Crisp & Snacks,Crisp & Snacks,5,8.738203425375742E-4,0.0684931506849315,0.047619047619047616,3.7325505544683626
2026-03-13,2023-02-01,1fd45847dbb01b01fd314a6839c7e058,73564c12b0bb512fd69348d87c81a352,"Takis Fuego, 100 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",6,0.0010485844110450892,0.0821917808219178,0.06315789473684211,4.950540735400144
2026-03-13,2023-02-01,1fd45847dbb01b01fd314a6839c7e058,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Takis Fuego, 100 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",11,0.0019224047535826635,0.1506849315068493,0.027989821882951654,2.1939419289623197
2026-03-13,2023-02-01,1fd45847dbb01b01fd314a6839c7e058,f5bc16319f5cd56166c6ed4f5eb1b433,"Takis Fuego, 100 g","Fuego salsa dip, hot, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",8,0.0013981125480601187,0.1095890410958904,0.0898876404494382,7.04571340618747
2026-03-13,2023-02-01,2076a8edf0e60beaa985844cd835d0c5,a3806fd23a15f2b63d29611829f45705,Ja! Cookies American Style Chocolate Chip 225 g,"Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Other Confectionary,31,0.00541768612373296,0.34065934065934067,0.0170610897083104,1.0727863220983749
2026-03-13,2023-02-01,2076a8edf0e60beaa985844cd835d0c5,d782f40e90edafe11ce5440e3040a92b,Ja! Cookies American Style Chocolate Chip 225 g,"Alnavit Chocolate Cookies, 125 g",Cookies,Cookies,5,8.738203425375742E-4,0.054945054945054944,0.08196721311475409,5.154026301567285
2026-03-13,2023-02-01,2076a8edf0e60beaa985844cd835d0c5,d9eb97d68f2e1b7025d8fa63cd5d677d,Ja! Cookies American Style Chocolate Chip 225 g,"Ferrero Kinder Country Chocolate Bar, (9x23,5 g), 211,5 g",Cookies,Chocolate,10,0.0017476406850751485,0.10989010989010989,0.05649717514124294,3.552492705035078
2026-03-13,2023-02-01,2076a8edf0e60beaa985844cd835d0c5,ef22bcba6a83ba84b2858b9789b80c9e,Ja! Cookies American Style Chocolate Chip 225 g,"Ritter Sport Chocolate White Whole Nut, 100 g",Cookies,Chocolate,8,0.0013981125480601187,0.08791208791208792,0.0975609756097561,6.134548378450818
2026-03-13,2023-02-01,23e3075fdbee7963c3029fa90c283c69,327e2ea4fcb825bcaefcd1d4bdb85232,"Lorenz Naturals Rosemary Crisps, 95 g","Pringles Sour Cream & Onion Chips, 165 g",Crisp & Snacks,Crisp & Snacks,5,8.738203425375742E-4,0.046296296296296294,0.056818181818181816,3.0103114478114477
2026-03-13,2023-02-01,23e3075fdbee7963c3029fa90c283c69,74644afbb4188e6e950479ca1b0d2b03,"Lorenz Naturals Rosemary Crisps, 95 g","Funny-Frisch Kettle Chips Salt & Vinegar, 120 g",Crisp & Snacks,Crisp & Snacks,5,8.738203425375742E-4,0.046296296296296294,0.05263157894736842,2.7884990253411304
2026-03-13,2023-02-01,23e3075fdbee7963c3029fa90c283c69,eec50ed4b6588fe68d92b48381c933db,"Lorenz Naturals Rosemary Crisps, 95 g","Pom-Bär Original, 75 g",Crisp & Snacks,Crisp & Snacks,5,8.738203425375742E-4,0.046296296296296294,0.07692307692307693,4.075498575498575
2026-03-13,2023-02-01,23e3075fdbee7963c3029fa90c283c69,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Lorenz Naturals Rosemary Crisps, 95 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",6,0.0010485844110450892,0.05555555555555555,0.015267175572519083,0.8088775798699462
2026-03-13,2023-02-01,327e2ea4fcb825bcaefcd1d4bdb85232,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Pringles Sour Cream & Onion Chips, 165 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",9,0.0015728766165676337,0.10227272727272728,0.022900763358778626,1.4890700902151284
2026-03-13,2023-02-01,327e2ea4fcb825bcaefcd1d4bdb85232,f2906c6136fdd1fd6fae8b91b649ed8f,"Pringles Sour Cream & Onion Chips, 165 g","Funny-Frisch Riffels Natural, 150 g",Crisp & Snacks,Crisp & Snacks,6,0.0010485844110450892,0.06818181818181818,0.06060606060606061,3.940771349862259
2026-03-13,2023-02-01,327e2ea4fcb825bcaefcd1d4bdb85232,f5bc16319f5cd56166c6ed4f5eb1b433,"Pringles Sour Cream & Onion Chips, 165 g","Fuego salsa dip, hot, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",6,0.0010485844110450892,0.06818181818181818,0.06741573033707865,4.383554647599591
2026-03-13,2023-02-01,32a879d736368752ae88e5257b80f8ea,a3806fd23a15f2b63d29611829f45705,"Reese’s Peanut Butter Cup Minis, 90 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Other Confectionary,9,0.0015728766165676337,0.2,0.0049532195927352776,0.6298293891029169
2026-03-13,2023-02-01,32d5bcbac413cdbb8151fab40bccebe2,73564c12b0bb512fd69348d87c81a352,"Lay's Salt & Vinegar Crisps, 150 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",5,8.738203425375742E-4,0.045454545454545456,0.05263157894736842,2.7377990430622012
2026-03-13,2023-02-01,32d5bcbac413cdbb8151fab40bccebe2,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Lay's Salt & Vinegar Crisps, 150 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",17,0.0029709891646277527,0.15454545454545454,0.043256997455470736,2.250150358547305
2026-03-13,2023-02-01,32d5bcbac413cdbb8151fab40bccebe2,f5bc16319f5cd56166c6ed4f5eb1b433,"Lay's Salt & Vinegar Crisps, 150 g","Fuego salsa dip, hot, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",8,0.0013981125480601187,0.07272727272727272,0.0898876404494382,4.675791624106231
2026-03-13,2023-02-01,37165dad9e53f2c73a9d8c56045d5c21,a3806fd23a15f2b63d29611829f45705,"Knoppers Crispy Wafer, (8x25 g), 200 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Other Confectionary,29,0.005068157986717931,0.5087719298245614,0.015960374243258118,1.602197568770578
2026-03-13,2023-02-01,37165dad9e53f2c73a9d8c56045d5c21,be05d49218959bd5715a259f53a01050,"Knoppers Crispy Wafer, (8x25 g), 200 g","Yogurette Strawberry Yogurt Chocolate, 100 g",Chocolate,Chocolate,5,8.738203425375742E-4,0.08771929824561403,0.04672897196261682,4.690932939826201
2026-03-13,2023-02-01,3b3b9a77328c8dde5bc41892d84f9dd3,4accb1b8337e39ab3440ee0ecdb7b895,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g","Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g",Chocolate,Chocolate,6,0.0010485844110450892,0.08823529411764706,0.11538461538461539,9.709276018099548
2026-03-13,2023-02-01,3b3b9a77328c8dde5bc41892d84f9dd3,a3806fd23a15f2b63d29611829f45705,"Ritter Sport Nut Class Whole Nut Chocolate, 100 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Other Confectionary,23,0.004019573575672841,0.3382352941176471,0.012658227848101266,1.0651526433358154
2026-03-13,2023-02-01,4accb1b8337e39ab3440ee0ecdb7b895,a3806fd23a15f2b63d29611829f45705,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Other Confectionary,20,0.003495281370150297,0.38461538461538464,0.01100715465052284,1.2112103636594556
2026-03-13,2023-02-01,4accb1b8337e39ab3440ee0ecdb7b895,b290e64770d84b9a459cf67d1ec660dc,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g","Cadbury Milk Caramel Chocolate, 180 g",Chocolate,Chocolate,6,0.0010485844110450892,0.11538461538461539,0.1016949152542373,11.190352020860496
2026-03-13,2023-02-01,4accb1b8337e39ab3440ee0ecdb7b895,c3003f264ea06d2c2cb637cbdebf3a02,"Ferrero Kinder Riegel Chocolate Bar, (18x21 g), 378 g","Storck Riesen Chocolate Toffees, 231 g",Chocolate,"Toffee, Fudge & Nougat",5,8.738203425375742E-4,0.09615384615384616,0.29411764705882354,32.36425339366516
2026-03-13,2023-02-01,50ab7614f0d675a1ce5e3585aaddf68e,f1fb9bf890e7a8f8dd88a276a1ef6f76,"Lay's Crips herb butter flavour, 150 g","Fuego salsa dip, mild, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",7,0.001223348479552604,0.07865168539325842,0.017811704834605598,1.145152528804643
2026-03-13,2023-02-01,531e57eb628aafffae83de87e8a77259,a3806fd23a15f2b63d29611829f45705,"Veganz Chocolate Cookie, Organic, 150 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Cookies,Other Confectionary,6,0.0010485844110450892,0.17142857142857143,0.003302146395156852,0.5398537620882145
2026-03-13,2023-02-01,531e57eb628aafffae83de87e8a77259,ef35c231b1d37f3469fcb56dbf080379,"Veganz Chocolate Cookie, Organic, 150 g","Veganz Lemon Cookie, Organic, 150 g",Cookies,Cookies,7,0.001223348479552604,0.2,0.16666666666666666,27.247619047619047
2026-03-13,2023-02-01,6585eca511f9a50564c75a1cdad39f11,a3806fd23a15f2b63d29611829f45705,"Ritter Sport Chocolate Wafer, 100 g","Tony’s Chocolonely Dark Milk Brownie Chocolate, 180 g",Chocolate,Other Confectionary,35,0.00611674239776302,0.4430379746835443,0.01926252063841497,1.3951916847216512
2026-03-13,2023-02-01,6ff49dc4ff8f064bf60a6881a23b9afb,73564c12b0bb512fd69348d87c81a352,"Chio Tortillas Original Salted, 110 g","Chio Dip Hot Cheese, 200 ml",Crisp & Snacks,"Cheese Crackers, Breadsticks & Dipping",9,0.0015728766165676337,0.08571428571428572,0.09473684210526316,5.162706766917293
